subject_name,course_name,abs_course_url
Computer Science,"Des neurones à la psyché, introduction aux réseaux de neurones biologiques et artificiels",https://www.classcentral.com/course/france-universite-numerique-des-neurones-a-la-psyche-introduction-aux-reseaux-de-neurones-biologiques-et-artificiels-11005
Computer Science,機械学習・深層学習 (ga120),https://www.classcentral.com/course/gacco---ga120-12244
Computer Science,Natural Language Processing,https://www.classcentral.com/course/coursera-natural-language-processing-836
Computer Science,クラウドサービス・分散システム (ga122),https://www.classcentral.com/course/gacco---ga122-12246
Computer Science,Supervision de Réseaux et Services,https://www.classcentral.com/course/france-universite-numerique-supervision-de-reseaux-et-services-11020
Computer Science,How Cryptography Keeps The Internet Secure,https://www.classcentral.com/course/independent-how-cryptography-keeps-the-internet-secure-12780
Computer Science,Randomized Algorithms,https://www.classcentral.com/course/swayam-randomized-algorithms-12933
Computer Science,Hardware Security,https://www.classcentral.com/course/swayam-hardware-security-12937
Computer Science,Blockchain Architecture and Use Cases,https://www.classcentral.com/course/swayam-blockchain-architecture-and-use-cases-12939
Computer Science,Computer Aided Power System Analysis,https://www.classcentral.com/course/swayam-computer-aided-power-system-analysis-12954
Computer Science,Multirate DSP,https://www.classcentral.com/course/swayam-multirate-dsp-12967
Computer Science,Computer Architecture and Organisation,https://www.classcentral.com/course/swayam-computer-architecture-and-organisation-12928
Computer Science,Embedded System Design with ARM,https://www.classcentral.com/course/swayam-embedded-system-design-with-arm-12936
Computer Science,Introduction to Soft Computing,https://www.classcentral.com/course/swayam-introduction-to-soft-computing-10053
Computer Science,Information Security - 5 - Secure Systems Engineering,https://www.classcentral.com/course/swayam-information-security-5-secure-systems-engineering-12940
Computer Science,Introduction to Industry 4.0 and Industrial Internet of Things,https://www.classcentral.com/course/swayam-introduction-to-industry-4-0-and-industrial-internet-of-things-12941
Computer Science,"Introduction to Automata, Languages and Computation",https://www.classcentral.com/course/swayam-introduction-to-automata-languages-and-computation-12943
Computer Science,Advanced IOT Applications,https://www.classcentral.com/course/swayam-advanced-iot-applications-12966
Computer Science,Basics of software-defined radios and practical applications,https://www.classcentral.com/course/swayam-basics-of-software-defined-radios-and-practical-applications-10088
Computer Science,Cryptography and Network Security,https://www.classcentral.com/course/swayam-cryptography-and-network-security-9896
Computer Science,Parallel Algorithms,https://www.classcentral.com/course/swayam-parallel-algorithms-12934
Computer Science,AI:Knowledge Representation and Reasoning,https://www.classcentral.com/course/swayam-ai-knowledge-representation-and-reasoning-7958
Computer Science,Computer Organization and Architecture: A Pedagogical Aspect,https://www.classcentral.com/course/swayam-computer-organization-and-architecture-a-pedagogical-aspect-9824
Computer Science,Data Plane Programming,https://www.classcentral.com/course/independent-data-plane-programming-12778
Computer Science,À la découverte des télécommunications,https://www.classcentral.com/course/france-universite-numerique-a-la-decouverte-des-telecommunications-12768
Computer Science,Compiler Design,https://www.classcentral.com/course/swayam-compiler-design-12926
Computer Science,Foundations to Computer Systems Design,https://www.classcentral.com/course/swayam-foundations-to-computer-systems-design-12927
Computer Science,Discrete Structures,https://www.classcentral.com/course/swayam-discrete-structures-12935
Computer Science,Self-Driving Cars Teach-Out,https://www.classcentral.com/course/coursera-self-driving-cars-teach-out-13055
Computer Science,はじめて情報システムを学ぶ学生・生徒のために (ga058),https://www.classcentral.com/course/gacco---ga058-5166
Computer Science,"Cyber Security: Safety at Home, Online, in Life",https://www.classcentral.com/course/futurelearn-cyber-security-safety-at-home-online-in-life-6265
Computer Science,Deep Learning – Part 2,https://www.classcentral.com/course/swayam-deep-learning-part-2-12946
Computer Science,"Machine Learning,ML",https://www.classcentral.com/course/swayam-machine-learning-ml-12945
Computer Science,Fuzzy Logic and Neural Networks,https://www.classcentral.com/course/swayam-fuzzy-logic-and-neural-networks-13036
Computer Science,Network Analysis for Mines and Mineral Engineering,https://www.classcentral.com/course/swayam-network-analysis-for-mines-and-mineral-engineering-13033
Computer Science,Real Time Operating System,https://www.classcentral.com/course/swayam-real-time-operating-system-9848
Computer Science,Multimodal Interaction,https://www.classcentral.com/course/swayam-multimodal-interaction-12944
Computer Science,これだけは知っておきたい公衆無線LANセキュリティ対策 (pt23),https://www.classcentral.com/course/gacco-lan-pt23-13355
Computer Science,Cyber Security for Small and Medium Enterprises: Identifying Threats and Preventing Attacks,https://www.classcentral.com/course/futurelearn-cyber-security-for-small-and-medium-enterprises-identifying-threats-and-preventing-attacks-7247
Computer Science,Data Center Management - Using the example HPI Future SOC Lab,https://www.classcentral.com/course/openhpi-data-center-management-using-the-example-hpi-future-soc-lab-12779
Computer Science,Deep Learning,https://www.classcentral.com/course/france-universite-numerique-deep-learning-10813
Computer Science,Blockchain & Decentralization for the Information Industries,https://www.classcentral.com/course/canvas-network-blockchain-decentralization-for-the-information-industries-13206
Computer Science,Advanced Machine Learning,https://www.classcentral.com/course/futurelearn-advanced-machine-learning-10341
Computer Science,Cybersecurity Capstone Project,https://www.classcentral.com/course/coursera-cybersecurity-capstone-project-3469
Computer Science,L'intelligence artificielle pour les managers et leurs équipes,https://www.classcentral.com/course/france-universite-numerique-l-intelligence-artificielle-pour-les-managers-et-leurs-equipes-13092
Computer Science,Wie programmiere ich meinen ersten Mini-Computer?,https://www.classcentral.com/course/openhpi-wie-programmiere-ich-meinen-ersten-mini-computer-13388
Computer Science,Défis et enjeux de la cybersécurité,https://www.classcentral.com/course/france-universite-numerique-defis-et-enjeux-de-la-cybersecurite-13341
Computer Science,"Augmented Reality, Virtual Reality, and Mixed Reality: Opportunities and Issues Teach-Out ",https://www.classcentral.com/course/coursera-augmented-reality-virtual-reality-and-mixed-reality-opportunities-and-issues-teach-out-10508
Computer Science,How to Build a Chatbot Without Coding,https://www.classcentral.com/course/coursera-how-to-build-a-chatbot-without-coding-10364
Computer Science,Protection de la vie privée dans le monde numérique,https://www.classcentral.com/course/france-universite-numerique-protection-de-la-vie-privee-dans-le-monde-numerique-11019
Computer Science,スマートIoTシステム・ビジネス入門 (ga105),https://www.classcentral.com/course/gacco-iot--ga105-13353
Computer Science,Routage et qualité de service dans l'Internet,https://www.classcentral.com/course/france-universite-numerique-routage-et-qualite-de-service-dans-l-internet-4460
Computer Science,Ethical Hacking: An Introduction,https://www.classcentral.com/course/futurelearn-ethical-hacking-an-introduction-13186
Computer Science,Les Réseaux Locaux,https://www.classcentral.com/course/france-universite-numerique-les-reseaux-locaux-9938
Computer Science,Cyber Security in the Software Development Life Cycle,https://www.classcentral.com/course/futurelearn-cyber-security-in-the-software-development-life-cycle-13188
Computer Science,Sprachtechnologie in den Digital Humanities,https://www.classcentral.com/course/coursera-sprachtechnologie-in-den-digital-humanities-3494
Computer Science,Données et algorithmes,https://www.classcentral.com/course/france-universite-numerique-donnees-et-algorithmes-13349
Computer Science,A developer's guide to the Internet of Things (IoT),https://www.classcentral.com/course/coursera-a-developer-s-guide-to-the-internet-of-things-iot-6040
Computer Science,A Developer's guide to Node-RED,https://www.classcentral.com/course/coursera-a-developer-s-guide-to-node-red-9806
Computer Science,クラウド基盤構築演習 (ga116),https://www.classcentral.com/course/gacco--ga116-12238
Computer Science,IoTとシステムズアプローチ (ga117),https://www.classcentral.com/course/gacco-iot-ga117-12240
Computer Science,IBM Blockchain Foundation for Developers,https://www.classcentral.com/course/coursera-ibm-blockchain-foundation-for-developers-9860
Computer Science,INTRODUCTION TO CYBER SECURITY,https://www.classcentral.com/course/swayam-introduction-to-cyber-security-14116
